time;vehicle;bicycle;person;site;cameraCode
2023-12-02T07:50:00Z;0;0;0;Valencia Rocafort;110_1
2023-12-02T07:50:00Z;0;0;0;ConsellDeCent CompteBorrell;110_5
2023-12-02T07:50:00Z;0;0;2;ConsellDeCent Girona;110_8
2023-12-02T07:50:00Z;1;0;0;Valencia EnriqueGranados;110_2
2023-12-02T07:50:00Z;0;0;0;ConsellDeCent Rocafort;110_4
2023-12-02T07:50:00Z;0;0;2;Valencia Girona;110_3
2023-12-02T07:50:00Z;2;0;1;Valencia Rocafort;110_1
2023-11-24T07:50:00Z;0;0;34;ConsellDeCent EnriqueGranados;110_6
2023-12-02T07:50:00Z;0;0;0;ConsellDeCent Rocafort;110_4
2023-11-24T07:50:00Z;0;2;37;ConsellDeCent EnriqueGranados;110_6
2023-12-02T07:50:00Z;2;0;3;Valencia Girona;110_3
2023-12-02T07:50:00Z;0;0;0;Valencia EnriqueGranados;110_2
2023-11-24T07:50:57Z;0;0;0;ConsellDeCent EnriqueGranados;110_6
2023-12-02T07:55:00Z;0;0;0;Valencia Rocafort;110_1
2023-12-02T07:55:00Z;0;0;1;Valencia Girona;110_3
2023-12-02T07:55:00Z;6;0;3;Valencia Girona;110_3
2023-12-02T07:55:00Z;0;0;0;Valencia EnriqueGranados;110_2
2023-12-02T07:55:00Z;0;0;0;Valencia EnriqueGranados;110_2
2023-12-02T07:55:00Z;0;0;0;Valencia Rocafort;110_1
2023-12-02T07:55:00Z;0;0;2;ConsellDeCent Girona;110_8
2023-11-24T07:55:00Z;0;0;25;ConsellDeCent EnriqueGranados;110_6
2023-11-24T07:55:00Z;0;4;29;ConsellDeCent EnriqueGranados;110_6
2023-12-02T07:55:54Z;0;0;0;ConsellDeCent Rocafort;110_4
2023-12-02T07:55:54Z;0;0;0;ConsellDeCent Rocafort;110_4
2023-11-24T07:55:57Z;0;0;0;ConsellDeCent EnriqueGranados;110_6
